ID de transação,É novo usuário?,Parceiro,Data da transação,Valor da compra,Comissão da compra,Cashback da compra
109558,TRUE,B,2025-09-03,417.66,41.77,20.88
103160,TRUE,A,2025-09-01,377.92,37.79,18.9
104646,FALSE,C,2025-08-21,206.61,20.66,10.33
128787,FALSE,C,2025-08-21,195.51,19.55,9.78
123199,FALSE,A,2025-08-25,183.15,18.32,9.16
144187,FALSE,B,2025-09-26,171.84,17.18,8.59
130634,FALSE,C,2025-09-12,172.43,17.24,8.62
126351,FALSE,B,2025-08-09,190.71,19.07,9.54
148012,FALSE,C,2025-09-19,204.46,20.45,10.22
143564,FALSE,B,2025-09-17,219.91,21.99,11
126853,TRUE,B,2025-09-02,462.17,46.22,23.11
129799,FALSE,A,2025-08-16,131.89,13.19,6.59
116910,TRUE,A,2025-09-11,350.19,35.02,17.51
120455,FALSE,A,2025-08-23,213.51,21.35,10.68
127359,FALSE,C,2025-08-02,176.36,17.64,8.82
104445,TRUE,A,2025-09-08,398.29,39.83,19.91
123328,FALSE,B,2025-08-14,194.16,19.42,9.71
105551,TRUE,A,2025-08-05,374.31,37.43,18.72
133901,TRUE,B,2025-09-12,394.74,39.47,19.74
111007,FALSE,B,2025-08-14,175.08,17.51,8.75
145716,FALSE,B,2025-09-15,172.58,17.26,8.63
133042,FALSE,A,2025-09-13,180.12,18.01,9.01
131404,FALSE,C,2025-08-27,217.33,21.73,10.87
147074,FALSE,B,2025-09-27,190.76,19.08,9.54
141864,FALSE,B,2025-09-16,174.8,17.48,8.74
148413,FALSE,C,2025-09-15,198.69,19.87,9.93
133391,FALSE,B,2025-08-28,254.43,25.44,12.72
108878,TRUE,A,2025-09-13,459.33,45.93,22.97
102444,TRUE,B,2025-08-25,494.26,49.43,24.71
141389,FALSE,B,2025-09-16,216.57,21.66,10.83
149695,FALSE,A,2025-09-21,210.66,21.07,10.53
127551,FALSE,B,2025-08-07,163.89,16.39,8.19
134512,FALSE,C,2025-08-13,176.09,17.61,8.8
125760,TRUE,B,2025-09-09,362.52,36.25,18.13
136151,TRUE,C,2025-08-17,324.12,32.41,16.21
106846,TRUE,B,2025-08-01,361.75,36.18,18.09
135660,TRUE,C,2025-08-04,434.08,43.41,21.7
110997,TRUE,A,2025-08-05,448.96,44.9,22.45
129560,FALSE,A,2025-08-25,226.75,22.68,11.34
137674,FALSE,B,2025-09-22,231.99,23.2,11.6
144506,FALSE,A,2025-09-27,214.99,21.5,10.75
100118,FALSE,A,2025-09-14,209.4,20.94,10.47
117266,TRUE,B,2025-09-02,418.82,41.88,20.94
126934,FALSE,A,2025-08-21,171.29,17.13,8.56
139752,FALSE,C,2025-09-24,195.72,19.57,9.79
103832,FALSE,C,2025-09-08,194.28,19.43,9.71
121859,FALSE,A,2025-08-15,186.3,18.63,9.32
122454,FALSE,A,2025-08-21,210.45,21.04,10.52
136789,FALSE,A,2025-09-14,234.86,23.49,11.74
104000,TRUE,A,2025-08-05,360.54,36.05,18.03
149702,FALSE,A,2025-09-15,194.07,19.41,9.7
126305,TRUE,A,2025-08-11,403.72,40.37,20.19
120704,TRUE,A,2025-08-21,481.81,48.18,24.09
147306,FALSE,B,2025-09-29,201.43,20.14,10.07
121652,FALSE,B,2025-08-11,210.77,21.08,10.54
129014,TRUE,C,2025-08-24,447.57,44.76,22.38
105967,TRUE,A,2025-09-02,461.32,46.13,23.07
100280,FALSE,C,2025-08-22,219.02,21.9,10.95
144541,FALSE,C,2025-09-16,205.28,20.53,10.26
108051,TRUE,B,2025-08-22,415.85,41.59,20.79
116428,FALSE,A,2025-08-23,232.23,23.22,11.61
101034,FALSE,A,2025-09-03,168.55,16.86,8.43
112454,TRUE,C,2025-09-12,325.62,32.56,16.28
108021,FALSE,C,2025-08-20,192.91,19.29,9.65
125160,FALSE,C,2025-08-06,244.81,24.48,12.24
120038,FALSE,C,2025-09-02,228.8,22.88,11.44
126631,FALSE,A,2025-09-05,161.7,16.17,8.08
136862,FALSE,B,2025-08-11,195.8,19.58,9.79
107417,TRUE,A,2025-09-03,337.04,33.7,16.85
103230,FALSE,C,2025-08-01,190.77,19.08,9.54
105686,TRUE,C,2025-08-09,360.26,36.03,18.01
102426,FALSE,A,2025-08-10,209.57,20.96,10.48
139063,FALSE,C,2025-09-23,217.63,21.76,10.88
131446,TRUE,B,2025-08-15,378.18,37.82,18.91
100541,FALSE,C,2025-08-01,135.22,13.52,6.76
114310,FALSE,A,2025-08-28,144.75,14.48,7.24
131648,TRUE,A,2025-08-29,452.45,45.24,22.62
147756,FALSE,C,2025-09-16,181.84,18.18,9.09
143267,FALSE,C,2025-09-25,198.42,19.84,9.92
144983,FALSE,A,2025-09-19,250.62,25.06,12.53
128477,TRUE,B,2025-09-13,351.47,35.15,17.57
135950,FALSE,C,2025-09-06,187.15,18.72,9.36
140080,FALSE,C,2025-09-25,228.63,22.86,11.43
108131,FALSE,B,2025-08-08,193.76,19.38,9.69
143303,FALSE,A,2025-09-27,218.2,21.82,10.91
116121,FALSE,B,2025-08-17,200.23,20.02,10.01
126459,FALSE,B,2025-08-15,230.66,23.07,11.53
117783,FALSE,A,2025-08-28,188.55,18.86,9.43
107201,FALSE,B,2025-08-11,225.72,22.57,11.29
106770,FALSE,B,2025-09-07,238.29,23.83,11.91
114351,TRUE,C,2025-08-08,345.03,34.5,17.25
131219,TRUE,C,2025-08-24,459.24,45.92,22.96
138285,FALSE,C,2025-09-28,173.78,17.38,8.69
104972,TRUE,A,2025-08-09,401.5,40.15,20.08
135360,TRUE,B,2025-09-09,431.8,43.18,21.59
123343,TRUE,A,2025-09-10,422.03,42.2,21.1
131275,FALSE,A,2025-08-09,177.97,17.8,8.9
144516,FALSE,B,2025-09-30,197.61,19.76,9.88
108161,TRUE,A,2025-08-17,494.39,49.44,24.72
117940,FALSE,A,2025-08-02,173.45,17.34,8.67
105324,FALSE,C,2025-08-17,205.32,20.53,10.27
116990,FALSE,C,2025-08-21,193.52,19.35,9.68
119676,FALSE,B,2025-09-09,216.58,21.66,10.83
143680,FALSE,A,2025-09-30,227.47,22.75,11.37
105995,TRUE,C,2025-08-18,425.52,42.55,21.28
100239,FALSE,C,2025-08-13,151.42,15.14,7.57
136512,FALSE,A,2025-09-11,176.06,17.61,8.8
129315,FALSE,A,2025-08-03,194.15,19.42,9.71
111831,TRUE,C,2025-09-10,486.81,48.68,24.34
148378,FALSE,C,2025-09-23,204.44,20.44,10.22
101604,FALSE,C,2025-09-14,221.5,22.15,11.08
130199,TRUE,B,2025-08-24,405.96,40.6,20.3
114234,FALSE,C,2025-08-07,217.46,21.75,10.87
130286,FALSE,C,2025-08-24,188.14,18.81,9.41
135625,FALSE,C,2025-08-18,160.41,16.04,8.02
142782,FALSE,C,2025-09-23,176.85,17.68,8.84
143466,FALSE,C,2025-09-29,234.03,23.4,11.7
119378,TRUE,C,2025-09-09,334.8,33.48,16.74
137950,FALSE,C,2025-09-17,174.36,17.44,8.72
102765,FALSE,C,2025-08-27,188.61,18.86,9.43
112115,TRUE,C,2025-08-19,291.99,29.2,14.6
120358,FALSE,C,2025-08-11,259.61,25.96,12.98
146969,FALSE,C,2025-09-29,234.31,23.43,11.72
115571,TRUE,B,2025-09-10,347.26,34.73,17.36
119050,TRUE,B,2025-08-28,440.34,44.03,22.02
109310,FALSE,B,2025-08-08,142.22,14.22,7.11
119263,FALSE,C,2025-08-12,190.8,19.08,9.54
118900,FALSE,A,2025-08-20,187.68,18.77,9.38
142172,FALSE,B,2025-09-29,233.32,23.33,11.67
147073,FALSE,C,2025-09-16,218.38,21.84,10.92
135624,FALSE,A,2025-08-15,193.66,19.37,9.68
128887,FALSE,A,2025-08-08,200.87,20.09,10.04
119465,TRUE,A,2025-08-22,456.96,45.7,22.85
105784,FALSE,B,2025-09-05,210.01,21,10.5
106258,FALSE,A,2025-08-11,187.17,18.72,9.36
109427,TRUE,A,2025-08-23,447.88,44.79,22.39
100857,TRUE,A,2025-08-07,307.37,30.74,15.37
118496,FALSE,A,2025-09-14,220,22,11
120260,FALSE,C,2025-09-13,187.66,18.77,9.38
101839,FALSE,A,2025-08-20,168.21,16.82,8.41
127856,FALSE,A,2025-08-01,219.29,21.93,10.96
132633,TRUE,B,2025-09-14,429.84,42.98,21.49
127591,FALSE,B,2025-09-14,197.53,19.75,9.88
140218,FALSE,A,2025-09-26,190.28,19.03,9.51
114069,FALSE,C,2025-08-14,211.78,21.18,10.59
133203,FALSE,A,2025-08-17,192.9,19.29,9.65
109804,FALSE,C,2025-08-11,179.38,17.94,8.97
114641,FALSE,A,2025-08-06,195.44,19.54,9.77
130156,FALSE,A,2025-08-09,197.55,19.76,9.88
123015,FALSE,B,2025-08-09,204.86,20.49,10.24
149342,FALSE,B,2025-09-21,197.88,19.79,9.89
138638,FALSE,B,2025-09-18,194.8,19.48,9.74
139706,FALSE,C,2025-09-22,222.9,22.29,11.15
143784,FALSE,C,2025-09-23,246.2,24.62,12.31
124380,FALSE,C,2025-08-09,215.76,21.58,10.79
135656,TRUE,A,2025-08-10,426.04,42.6,21.3
115122,TRUE,B,2025-08-14,432.01,43.2,21.6
100483,TRUE,C,2025-08-20,493.14,49.31,24.66
135896,FALSE,B,2025-09-13,213.08,21.31,10.65
103723,FALSE,A,2025-08-14,198.53,19.85,9.93
144548,FALSE,B,2025-09-27,194.14,19.41,9.71
105102,FALSE,C,2025-08-04,174.29,17.43,8.71
139214,TRUE,B,2025-09-19,404.99,40.5,20.25
144442,FALSE,B,2025-09-26,210.25,21.02,10.51
107218,FALSE,B,2025-08-05,213.53,21.35,10.68
130721,FALSE,B,2025-08-09,223.7,22.37,11.18
137182,FALSE,C,2025-09-12,232.43,23.24,11.62
139818,FALSE,A,2025-09-24,169.37,16.94,8.47
110792,TRUE,C,2025-09-09,426.61,42.66,21.33
135556,TRUE,C,2025-09-02,312.93,31.29,15.65
115590,TRUE,B,2025-08-09,462.95,46.3,23.15
124858,FALSE,B,2025-08-07,193.01,19.3,9.65
104535,TRUE,B,2025-08-27,432.19,43.22,21.61
118074,FALSE,C,2025-09-13,145.01,14.5,7.25
101673,FALSE,C,2025-08-03,238.65,23.86,11.93
147326,FALSE,A,2025-09-18,172.27,17.23,8.61
132250,TRUE,A,2025-08-21,357.01,35.7,17.85
136613,FALSE,B,2025-08-23,221.85,22.18,11.09
147808,FALSE,A,2025-09-24,215.2,21.52,10.76
115840,TRUE,A,2025-09-01,380.19,38.02,19.01
139243,FALSE,A,2025-09-24,206.39,20.64,10.32
118775,FALSE,B,2025-08-29,198.78,19.88,9.94
128999,TRUE,A,2025-08-04,385.86,38.59,19.29
113315,TRUE,C,2025-09-07,466.35,46.64,23.32
125099,FALSE,C,2025-08-01,219.14,21.91,10.96
131087,FALSE,C,2025-08-20,191.72,19.17,9.59
136031,TRUE,C,2025-08-31,378.61,37.86,18.93
100705,FALSE,C,2025-08-31,167.16,16.72,8.36
123766,FALSE,B,2025-08-12,197.99,19.8,9.9
123320,TRUE,B,2025-08-08,428.41,42.84,21.42
133440,TRUE,A,2025-08-06,501.08,50.11,25.05
135905,FALSE,C,2025-09-04,223.3,22.33,11.16
112310,FALSE,C,2025-08-22,246.4,24.64,12.32
134128,FALSE,C,2025-08-26,188.72,18.87,9.44
145911,FALSE,A,2025-09-23,167.36,16.74,8.37
148184,FALSE,A,2025-09-24,209.98,21,10.5
133862,TRUE,A,2025-09-09,423.48,42.35,21.17
110396,FALSE,A,2025-08-15,192.44,19.24,9.62
132783,TRUE,B,2025-08-05,462.21,46.22,23.11
147860,TRUE,A,2025-09-22,360.54,36.05,18.03
109397,FALSE,A,2025-08-11,176.02,17.6,8.8
131698,FALSE,A,2025-09-09,212.07,21.21,10.6
139176,FALSE,C,2025-09-17,158.44,15.84,7.92
105588,FALSE,C,2025-08-31,149.99,15,7.5
142541,TRUE,C,2025-09-16,405.01,40.5,20.25
121375,TRUE,C,2025-08-26,348.97,34.9,17.45
128819,FALSE,A,2025-08-19,193.91,19.39,9.7
107461,FALSE,A,2025-08-29,162.2,16.22,8.11
131284,FALSE,A,2025-08-21,201.75,20.18,10.09
113696,TRUE,A,2025-09-04,366.49,36.65,18.32
121422,FALSE,C,2025-08-21,199.15,19.92,9.96
137028,FALSE,A,2025-08-12,176.43,17.64,8.82
142014,FALSE,A,2025-09-24,199.82,19.98,9.99
132870,FALSE,A,2025-08-31,218.67,21.87,10.93
118738,FALSE,B,2025-09-07,224.34,22.43,11.22
131214,TRUE,C,2025-08-11,389.09,38.91,19.45
128355,FALSE,C,2025-08-12,247.22,24.72,12.36
139581,FALSE,A,2025-09-21,223.53,22.35,11.18
107323,FALSE,A,2025-08-16,210.15,21.02,10.51
103710,FALSE,C,2025-08-31,189.26,18.93,9.46
117119,TRUE,C,2025-08-19,400.87,40.09,20.04
141121,FALSE,A,2025-09-25,212.68,21.27,10.63
103271,TRUE,B,2025-09-11,390.59,39.06,19.53
123851,TRUE,C,2025-09-08,427.12,42.71,21.36
102740,TRUE,B,2025-08-08,400.02,40,20
112447,TRUE,B,2025-08-27,365.12,36.51,18.26
107764,FALSE,B,2025-08-27,206.43,20.64,10.32
132638,TRUE,C,2025-08-28,354.97,35.5,17.75
110036,FALSE,B,2025-08-26,232.17,23.22,11.61
104354,TRUE,C,2025-09-02,377.79,37.78,18.89
111470,FALSE,C,2025-08-29,205.61,20.56,10.28
138603,FALSE,A,2025-09-22,202.37,20.24,10.12
111969,FALSE,B,2025-09-05,157.38,15.74,7.87
144514,FALSE,B,2025-09-24,178.08,17.81,8.9
112792,TRUE,B,2025-08-19,394.93,39.49,19.75
113710,FALSE,C,2025-08-09,186.51,18.65,9.33
140709,FALSE,C,2025-09-29,222.07,22.21,11.1
147685,FALSE,A,2025-09-16,209.9,20.99,10.5
137722,FALSE,C,2025-09-15,193.68,19.37,9.68
117981,FALSE,C,2025-09-10,175.74,17.57,8.79
124285,FALSE,C,2025-08-07,166.74,16.67,8.34
120806,FALSE,B,2025-08-17,183.48,18.35,9.17
106659,FALSE,A,2025-08-15,138.28,13.83,6.91
103814,FALSE,C,2025-08-11,210.32,21.03,10.52
124156,TRUE,C,2025-08-26,449.06,44.91,22.45
132826,FALSE,A,2025-09-01,212.49,21.25,10.62
124606,TRUE,C,2025-08-14,322.17,32.22,16.11
131310,FALSE,A,2025-08-25,233.38,23.34,11.67
147412,FALSE,A,2025-09-26,200.77,20.08,10.04
101716,FALSE,C,2025-08-17,214.3,21.43,10.72
134234,FALSE,A,2025-08-26,207.38,20.74,10.37
132951,FALSE,B,2025-08-14,190.83,19.08,9.54
140933,FALSE,A,2025-09-19,235.36,23.54,11.77
102303,TRUE,C,2025-08-10,427.75,42.78,21.39
121316,FALSE,A,2025-08-31,194.61,19.46,9.73
145144,FALSE,A,2025-09-18,204.31,20.43,10.22
127417,FALSE,B,2025-08-03,182.03,18.2,9.1
147177,FALSE,B,2025-09-29,159.68,15.97,7.98
144395,FALSE,C,2025-09-26,206.12,20.61,10.31
108413,TRUE,A,2025-08-23,419.67,41.97,20.98
100880,FALSE,C,2025-09-07,164.99,16.5,8.25
109938,TRUE,B,2025-08-25,359.47,35.95,17.97
127119,TRUE,C,2025-08-20,383.95,38.4,19.2
118766,FALSE,A,2025-09-08,205.27,20.53,10.26
135578,TRUE,A,2025-09-05,473.6,47.36,23.68
138859,FALSE,A,2025-09-25,221.28,22.13,11.06
144858,FALSE,A,2025-09-28,211.06,21.11,10.55
147804,FALSE,B,2025-09-25,179.53,17.95,8.98
103123,FALSE,B,2025-08-31,204.24,20.42,10.21
137203,FALSE,A,2025-09-02,179.16,17.92,8.96
113719,FALSE,B,2025-09-12,209.06,20.91,10.45
101454,FALSE,A,2025-09-07,205.72,20.57,10.29
140544,FALSE,C,2025-09-17,238.45,23.84,11.92
101183,TRUE,A,2025-08-03,425.48,42.55,21.27
118707,TRUE,C,2025-08-17,365.92,36.59,18.3
126436,FALSE,A,2025-08-10,188.14,18.81,9.41
120297,FALSE,A,2025-08-19,226.38,22.64,11.32
107565,FALSE,B,2025-09-09,204.62,20.46,10.23
141525,FALSE,A,2025-09-30,234.01,23.4,11.7
103399,FALSE,B,2025-08-01,198.94,19.89,9.95
148786,FALSE,C,2025-09-25,227.25,22.72,11.36
137179,FALSE,A,2025-08-11,210.8,21.08,10.54
109857,FALSE,B,2025-08-20,175.73,17.57,8.79
146827,FALSE,C,2025-09-22,155.79,15.58,7.79
114385,FALSE,C,2025-09-02,145.03,14.5,7.25
147464,FALSE,B,2025-09-23,218.12,21.81,10.91
134611,TRUE,B,2025-08-26,354.63,35.46,17.73
101089,FALSE,C,2025-09-05,204.88,20.49,10.24
125265,TRUE,A,2025-09-13,381.82,38.18,19.09
101446,FALSE,C,2025-08-14,221.39,22.14,11.07
137166,FALSE,C,2025-08-06,173.41,17.34,8.67
145380,FALSE,A,2025-09-25,189.58,18.96,9.48
118150,TRUE,C,2025-09-04,441.34,44.13,22.07
132680,FALSE,B,2025-09-07,240.87,24.09,12.04
130650,FALSE,C,2025-08-11,167.99,16.8,8.4
101169,FALSE,B,2025-08-26,211.6,21.16,10.58
112304,TRUE,C,2025-08-06,373.92,37.39,18.7
130326,FALSE,B,2025-08-31,196.66,19.67,9.83
105308,FALSE,C,2025-08-23,158.13,15.81,7.91
113805,FALSE,A,2025-08-24,191.37,19.14,9.57
125081,TRUE,A,2025-09-08,419.83,41.98,20.99
109984,TRUE,B,2025-09-02,422.42,42.24,21.12
137261,TRUE,C,2025-08-12,508.28,50.83,25.41
113559,TRUE,C,2025-08-12,374.36,37.44,18.72
140236,FALSE,A,2025-09-28,196.15,19.62,9.81
106103,FALSE,A,2025-08-13,245.78,24.58,12.29
123973,TRUE,A,2025-09-07,375.14,37.51,18.76
116014,FALSE,C,2025-08-19,207.63,20.76,10.38
129656,FALSE,B,2025-09-01,190.55,19.06,9.53
127916,FALSE,C,2025-08-18,206.06,20.61,10.3
129052,TRUE,B,2025-09-05,358.58,35.86,17.93
132294,FALSE,C,2025-08-12,200.67,20.07,10.03
128508,FALSE,C,2025-08-02,244.62,24.46,12.23
128042,FALSE,A,2025-09-03,257.45,25.74,12.87
120703,FALSE,A,2025-08-01,222.23,22.22,11.11
124551,FALSE,C,2025-09-05,180.37,18.04,9.02
120995,FALSE,B,2025-08-28,221.47,22.15,11.07
127782,FALSE,C,2025-08-01,201.55,20.16,10.08
109176,TRUE,A,2025-09-09,332.45,33.24,16.62
105394,TRUE,A,2025-09-04,361.81,36.18,18.09
101423,FALSE,C,2025-09-10,233.67,23.37,11.68
108609,TRUE,B,2025-08-02,334.04,33.4,16.7
140333,FALSE,B,2025-09-18,178.52,17.85,8.93
121751,FALSE,C,2025-09-08,208.83,20.88,10.44
102659,FALSE,B,2025-09-01,195.67,19.57,9.78
117622,TRUE,C,2025-08-02,453.09,45.31,22.65
115548,FALSE,B,2025-08-01,186.51,18.65,9.33
116707,TRUE,A,2025-08-09,406.33,40.63,20.32
129819,FALSE,A,2025-09-06,195.95,19.6,9.8
120253,FALSE,C,2025-08-16,187.88,18.79,9.39
109262,FALSE,C,2025-09-08,137.19,13.72,6.86
110878,FALSE,C,2025-09-12,202.09,20.21,10.1
135709,FALSE,C,2025-08-23,190.43,19.04,9.52
137081,FALSE,C,2025-09-01,223.15,22.32,11.16
102872,FALSE,A,2025-09-11,173.89,17.39,8.69
115587,FALSE,A,2025-08-24,222.21,22.22,11.11
122296,FALSE,A,2025-08-23,201.82,20.18,10.09
130910,FALSE,A,2025-08-17,177.12,17.71,8.86
137720,FALSE,B,2025-09-23,174.97,17.5,8.75
128536,FALSE,A,2025-08-13,191.17,19.12,9.56
120547,FALSE,B,2025-08-05,219.29,21.93,10.96
102037,FALSE,C,2025-08-22,193.95,19.4,9.7
124138,FALSE,A,2025-09-10,196.97,19.7,9.85
116387,FALSE,A,2025-08-30,144.3,14.43,7.22
147593,FALSE,C,2025-09-15,224.64,22.46,11.23
113839,FALSE,B,2025-08-11,171.51,17.15,8.58
103930,FALSE,C,2025-09-10,200.03,20,10
121384,FALSE,C,2025-08-26,162.98,16.3,8.15
108579,FALSE,A,2025-09-12,226.87,22.69,11.34
129524,TRUE,C,2025-08-26,453.59,45.36,22.68
101506,FALSE,C,2025-09-02,182.68,18.27,9.13
125018,FALSE,B,2025-08-25,176.5,17.65,8.83
149687,FALSE,B,2025-09-20,220.67,22.07,11.03
112699,TRUE,A,2025-09-12,381.17,38.12,19.06
137839,FALSE,B,2025-09-22,148.43,14.84,7.42
115432,TRUE,A,2025-08-01,404.27,40.43,20.21
140359,FALSE,C,2025-09-22,214.93,21.49,10.75
125249,TRUE,C,2025-08-06,351.51,35.15,17.58
120700,TRUE,A,2025-08-22,343.68,34.37,17.18
119155,TRUE,C,2025-08-14,336.7,33.67,16.84
149504,FALSE,A,2025-09-29,216.79,21.68,10.84
100242,FALSE,A,2025-09-09,192.7,19.27,9.64
129527,FALSE,C,2025-08-02,222.24,22.22,11.11
106930,TRUE,B,2025-08-16,414.62,41.46,20.73
140754,FALSE,C,2025-09-16,173.62,17.36,8.68
118024,TRUE,A,2025-08-26,485.75,48.58,24.29
122224,FALSE,B,2025-08-12,241.57,24.16,12.08
109359,TRUE,A,2025-08-15,376.82,37.68,18.84
114936,TRUE,C,2025-08-24,448.89,44.89,22.44
101914,FALSE,B,2025-08-31,272.84,27.28,13.64
125502,FALSE,A,2025-08-11,245.71,24.57,12.29
145060,FALSE,A,2025-09-27,191.63,19.16,9.58
116240,FALSE,A,2025-08-26,199.1,19.91,9.96
101722,TRUE,C,2025-08-01,318.25,31.83,15.91
125882,TRUE,B,2025-08-06,351.18,35.12,17.56
149615,FALSE,B,2025-09-17,210.01,21,10.5
104225,TRUE,A,2025-09-12,404.54,40.45,20.23
141220,FALSE,A,2025-09-24,202.82,20.28,10.14
101784,FALSE,A,2025-08-01,238.28,23.83,11.91
147311,FALSE,C,2025-09-30,251.04,25.1,12.55
114804,TRUE,A,2025-08-11,468.17,46.82,23.41
108332,TRUE,C,2025-09-04,344.68,34.47,17.23
128974,FALSE,B,2025-08-11,216.59,21.66,10.83
107829,TRUE,A,2025-08-03,460.45,46.04,23.02
126284,TRUE,C,2025-08-02,358.17,35.82,17.91
106400,TRUE,C,2025-08-05,314.35,31.44,15.72
113223,FALSE,C,2025-08-10,186.55,18.66,9.33
125000,FALSE,C,2025-08-14,201.13,20.11,10.06
134675,FALSE,C,2025-08-15,218.53,21.85,10.93
111570,TRUE,A,2025-08-24,383.76,38.38,19.19
132689,FALSE,C,2025-08-29,181.76,18.18,9.09
126764,FALSE,B,2025-08-01,235.71,23.57,11.79
118316,TRUE,C,2025-08-18,403.51,40.35,20.18
132350,TRUE,A,2025-08-06,378.04,37.8,18.9
138712,FALSE,B,2025-09-29,236.96,23.7,11.85
149125,FALSE,C,2025-09-16,194.86,19.49,9.74
137730,FALSE,B,2025-09-27,173.92,17.39,8.7
123372,TRUE,B,2025-09-04,338.39,33.84,16.92
138437,FALSE,C,2025-09-29,149.36,14.94,7.47
102730,TRUE,C,2025-08-02,391.54,39.15,19.58
101444,TRUE,B,2025-08-05,382.55,38.26,19.13
122529,FALSE,B,2025-08-30,150.61,15.06,7.53
102938,FALSE,B,2025-09-13,185.33,18.53,9.27
146271,FALSE,A,2025-09-26,155.47,15.55,7.77
100400,TRUE,C,2025-08-19,391.13,39.11,19.56
111452,FALSE,A,2025-08-26,231.02,23.1,11.55
116563,FALSE,B,2025-09-10,195.59,19.56,9.78
139375,FALSE,B,2025-09-15,228.76,22.88,11.44
113427,FALSE,A,2025-09-06,161.57,16.16,8.08
117661,FALSE,C,2025-08-18,175.67,17.57,8.78
112007,FALSE,A,2025-08-30,155.49,15.55,7.77
113528,FALSE,C,2025-09-08,200.24,20.02,10.01
117805,TRUE,B,2025-08-04,377.21,37.72,18.86
131451,TRUE,A,2025-08-15,427.89,42.79,21.39
135974,FALSE,B,2025-09-05,174.24,17.42,8.71
140995,FALSE,C,2025-09-27,265.08,26.51,13.25
130656,TRUE,A,2025-08-16,449.32,44.93,22.47
127061,FALSE,C,2025-08-19,205.51,20.55,10.28
102609,FALSE,A,2025-08-14,230.21,23.02,11.51
138965,FALSE,B,2025-09-26,207.27,20.73,10.36
101530,FALSE,C,2025-08-18,153.98,15.4,7.7
140420,FALSE,A,2025-09-15,165.18,16.52,8.26
128392,FALSE,A,2025-08-12,218.85,21.88,10.94
115011,FALSE,C,2025-09-05,205.74,20.57,10.29
114805,FALSE,A,2025-09-14,191.13,19.11,9.56
118897,TRUE,B,2025-09-09,380.61,38.06,19.03
131474,FALSE,A,2025-08-13,172.49,17.25,8.62
133932,FALSE,B,2025-08-23,166.12,16.61,8.31
147868,FALSE,A,2025-09-28,236.26,23.63,11.81
122793,FALSE,A,2025-08-28,178.37,17.84,8.92
145308,FALSE,A,2025-09-22,192.21,19.22,9.61
107443,FALSE,C,2025-09-01,200.88,20.09,10.04
112309,FALSE,A,2025-08-17,159.66,15.97,7.98
117166,FALSE,B,2025-08-20,187.45,18.74,9.37
100819,FALSE,A,2025-08-05,193.98,19.4,9.7
123569,FALSE,B,2025-09-02,193.96,19.4,9.7
141709,FALSE,A,2025-09-20,187.45,18.74,9.37
145825,FALSE,C,2025-09-29,189.86,18.99,9.49
120286,FALSE,B,2025-08-12,155.57,15.56,7.78
135333,FALSE,A,2025-09-09,159.75,15.98,7.99
132357,FALSE,B,2025-08-25,260.33,26.03,13.02
146339,FALSE,C,2025-09-21,191.85,19.18,9.59
121420,FALSE,C,2025-09-02,218.36,21.84,10.92
101360,FALSE,C,2025-09-05,153,15.3,7.65
104503,TRUE,A,2025-08-05,487.81,48.78,24.39
128333,TRUE,B,2025-08-14,426.96,42.7,21.35
137087,FALSE,B,2025-08-30,208.05,20.81,10.4
147952,FALSE,B,2025-09-20,192.2,19.22,9.61
126092,FALSE,B,2025-08-22,229.69,22.97,11.48
138133,TRUE,A,2025-09-24,380.52,38.05,19.03
140051,FALSE,C,2025-09-17,172.36,17.24,8.62
105897,TRUE,A,2025-09-05,359.98,36,18
137998,FALSE,C,2025-09-30,186.94,18.69,9.35
105493,FALSE,B,2025-08-04,218.62,21.86,10.93
120425,TRUE,B,2025-08-07,392.31,39.23,19.62
129348,FALSE,A,2025-08-13,254.31,25.43,12.72
120106,TRUE,A,2025-08-29,360.47,36.05,18.02
128568,TRUE,C,2025-08-25,419.32,41.93,20.97
112021,FALSE,B,2025-08-11,241.42,24.14,12.07
138138,FALSE,B,2025-09-26,171.86,17.19,8.59
145417,FALSE,C,2025-09-29,224.64,22.46,11.23
124159,FALSE,B,2025-08-25,162.23,16.22,8.11
127228,FALSE,B,2025-08-09,173.16,17.32,8.66
107971,FALSE,A,2025-08-16,200.25,20.03,10.01
111226,TRUE,B,2025-08-29,429.46,42.95,21.47
116314,FALSE,A,2025-08-13,212.11,21.21,10.61
133818,FALSE,A,2025-09-14,221.09,22.11,11.05
112016,FALSE,B,2025-08-10,205.17,20.52,10.26
115405,TRUE,B,2025-08-31,430.03,43,21.5
114769,TRUE,B,2025-08-05,371.03,37.1,18.55
104532,FALSE,A,2025-08-12,179.78,17.98,8.99
122305,FALSE,A,2025-08-28,204.37,20.44,10.22
106446,TRUE,C,2025-08-12,396.54,39.65,19.83
109277,FALSE,B,2025-08-23,177.59,17.76,8.88
105793,FALSE,A,2025-08-03,186.84,18.68,9.34
134553,FALSE,B,2025-08-12,187.87,18.79,9.39
100890,FALSE,A,2025-09-01,227.29,22.73,11.36
119876,FALSE,B,2025-08-24,168.89,16.89,8.44
134544,FALSE,A,2025-08-05,158.71,15.87,7.94
124320,FALSE,A,2025-08-07,186.44,18.64,9.32
128441,TRUE,C,2025-08-08,425.88,42.59,21.29
137116,FALSE,A,2025-09-05,148.68,14.87,7.43
